Gene	RNA_FC	Chip_FC
st3gal4	-0.200798641	-0.023551175
st6gal2(1of2)	2.03454618	-0.749207564
st3gal5(2of2)	0.624420624	0.392030098
st5	0.378073934	-0.234491593
st6gal2(2of2)	-1.959044861	-0.348875195
st7(1of2)	0.531736031	0.428426739
st6galnac1(1of3)	2.933911065	0.322633469
st6galnac2(1of2)	0.340486118	0.039392132
st6galnac3(1of2)	-1.296376498	0.00883177
st6galnac3(2of2)	-2.133213401	-0.459763114
st6galnac6	2.05519168	0.176857127
st8sia3(2of2)	-0.44379675	-0.608145178
st7(2of2)	0.588665827	0.231221356
st8sia1	-1.412376703	-0.174502985
st8sia2	-3.287391527	0.173082828
st8sia5	0.43179041	-0.811292176
st8sia6(1of2)	0.119904525	0.46094605
stab2	-1.072963538	-0.461133962
stab1	-0.484753125	-0.143664207
stap2(1of2)	2.309701421	0.495387667
stac3	0.70004433	-0.259696233
stag1(1of2)	-1.88515813	-0.256348123
stag2(1of4)	-0.017584832	-0.283568894
stag2(2of4)	0.432597944	-0.061593786
stag2(3of4)	0.087940351	-0.016318148
stag2(4of4)	0.45889763	NA
stam	-0.612052482	0.205503496
stam2	-1.009831151	0.259242485
stambp	-0.036335474	0.066704025
stambpl1	-0.337106484	-0.077777943
stap1	0.039244225	-0.268478696
stard7	-0.160243949	0.359243037
stap2(2of2)	-1.071321615	0.005310415
star(1of2)	-3.308056452	-0.484795392
stard10(1of3)	3.724075618	-0.247504608
stard10(2of3)	-0.559742804	0.379716118
stard10(3of3)	-1.64286284	1.245557239
stard13(1of2)	0.555900027	0.269203026
stard13(2of2)	0.52460184	-0.180690924
stard3	0.396380991	0.311112341
stard3nl	0.826425838	0.283411957
stc2	0.000868147	0.909697223
stard9	-0.08930719	-0.271843596
stat1(2of4)	0.453774964	0.248196573
stat3(1of2)	0.95972428	0.033381547
stat3(2of2)	0.193496787	0.153944503
stat4	-4.445900203	-0.071706462
stat5b(1of4)	-0.130958178	-0.289235627
stat5b(2of4)	0.436766789	-0.089074865
stat5b(3of4)	0.188634715	0.349342615
stat5b(4of4)	1.771587676	NA
stat6	3.564687294	-0.429314161
stau1	-2.191977881	0.048890221
stau2	-0.847926904	-0.064259066
stbd1	0.151235653	0.375916805
stim1(1of2)	0.189071163	0.489591937
steap2	-1.238142866	0.073408651
steap3	0.460295793	-0.129279474
stil	-2.072130818	-0.24558229
stip1(2of4)	0.208438632	0.472331852
stim1(2of2)	-0.232892055	-0.003595977
stim2(2of2)	-0.80350987	-0.296259886
stip1(1of4)	-0.081094308	-0.02362502
stk11	-0.402452896	0.346592713
stip1(3of4)	-0.349522742	0.171532314
stip1(4of4)	0.521074025	0.003096693
stk10(1of2)	1.943679542	-0.141536965
stk10(2of2)	-0.900734742	-0.137873491
stk19	-0.525252252	2.368331732
stk11ip	1.001967376	-0.298755754
stk16	-0.907729019	0.259259561
stk17b(1of2)	-1.203530258	0.479801981
stk17b(2of2)	-0.697082262	0.039714402
stk35(1of2)	-3.67658021	0.780469312
stk24(1of2)	0.566373891	-0.021327508
stk24(2of2)	0.913435734	0.474260807
stk25	0.103327842	0.256223175
stk26	0.35767365	0.169276643
stk3	-1.16125029	0.283880117
stk32c	-0.446128976	-0.089664297
stk33	-0.919890456	-0.584249799
stk38l	0.376178826	-0.652761622
stk35(2of2)	0.703811366	-0.091464163
stk36	-1.804079194	-0.339870621
stk38	-0.200349927	-0.186778677
stk40	-0.623197942	-0.355696468
stk4	-1.029091006	-0.050310802
stmn1(1of2)	-1.479017232	0.397295221
stmn1(2of2)	-0.827693541	0.645188287
stom(3of3)	1.091721591	0.428272596
stmn2(1of2)	1.746123323	-0.02654342
stmn2(2of2)	-0.45093153	-0.269294134
stmn4(1of2)	2.639823018	0.009769173
stmn4(2of2)	3.086348938	-0.209363829
strada	-0.217066687	0.506770115
stoml1	-0.675127012	0.123843562
stoml2	-0.722133705	0.349081293
ston1	0.707424468	0.078336368
stox1	-0.300168893	-0.007648955
stox2(1of2)	0.264480618	-0.242460468
stox2(2of2)	0.405006881	-0.313013908
stra6(3of3)	-1.451251817	0.256806802
strap	-0.269630775	0.523477549
stradb	-0.049718799	0.332666804
stt3a	-0.505179713	0.37880572
strbp	-0.250585353	-0.243740248
strip1	-0.092264537	0.018789323
strip2	-0.120196741	-0.269611824
strn(1of2)	0.202275513	-0.199034447
strn(2of2)	-0.073695678	-0.314067056
strn3	-0.953638032	-0.140406517
strn4	-0.450443297	-0.229157949
stt3b(1of3)	-0.471271869	-0.421808117
stt3b(2of3)	-1.055261497	-0.800441909
stx11(2of4)	2.845223259	0.644353796
stt3b(3of3)	-0.816426452	0.310517807
stub1	0.469876464	0.093614326
stx4	-1.205607446	0.423949441
stx11(3of4)	1.765908616	0.520016015
stx12	0.878688922	0.187720836
stx16	0.145441162	-0.242749085
stx17	1.114529344	0.107323002
stx18	1.710460369	0.205889789
stx19	0.576867267	-0.044141702
stx1a	2.410793643	-0.275940223
stx1b	1.58066732	0.106459686
stx2(1of2)	-0.815673505	-0.245339948
stx2(2of2)	0.727122382	0.226102205
stx3(2of2)	0.161751255	0.193763818
stx5	-1.674639615	0.66109918
stxbp1(1of3)	1.293847807	-0.503558734
stx6(1of2)	-0.706677785	0.250868877
stx6(2of2)	-0.616670891	0.093031479
stx7	0.287246299	0.036793906
stx8	0.615938401	0.24685136
suds3	1.565302524	0.290431015
stxbp1(2of3)	1.247191613	0.253973595
stxbp1(3of3)	0.464080439	0.414712319
stxbp2	-0.389909769	0.33298693
stxbp3	0.603929919	0.009987502
stxbp5(1of2)	-0.272764354	-0.303063347
stxbp5(2of2)	0.520443385	-0.280197335
stxbp6	-0.500017467	0.188574367
styk1(1of2)	1.264340876	0.389298752
styk1(2of2)	2.41664211	0.043334219
styx	-0.13787908	-0.02328915
sub1	-1.569602078	0.095976462
sucla2	-1.728907899	-0.04002091
suclg1	-2.179648026	0.210956264
suclg2	-1.611449855	-0.011820794
suco(1of2)	-0.453042525	-0.356259336
suco(2of2)	0.423272899	-0.326142949
sufu	0.039492832	0.32758307
sugt1(1of2)	1.381473525	0.671801309
sugct	-3.907637781	NA
sugp1	0.095355583	-0.29719518
sulf2(2of2)	-1.093035903	-0.633982108
sugt1(2of2)	1.23806914	0.137680685
sulf1	-1.391160559	-0.081187478
sulf2(1of2)	0.325648069	-0.124307494
sumo2(1of3)	-2.171193628	0.408426864
sult1a1	0.846955581	0.492639584
sult2b1(1of4)	-0.415867683	0.028646153
sult2b1(2of4)	-2.977274409	0.10387635
sult2b1(3of4)	-2.236672639	0.137723458
sult2b1(4of4)	0.634190834	-0.096122591
sult4a1	1.372367098	-0.204659348
sult6b1	1.08653967	-0.190189533
sumf1	-0.422005659	0.109058222
sumf2	-1.475673892	0.08593526
sumo1	0.249474411	0.356472444
sumo2(2of3)	-1.900297199	0.547000736
sumo3	-2.665241276	0.403054857
sumo2(3of3)	-1.565984729	0.446607394
supt5h(1of2)	4.377114575	-0.862519738
sun1(1of2)	1.211016118	0.041870367
sun1(2of2)	-2.888236829	-0.400376915
sun2	-1.00054104	-0.095044416
suox	-0.756324552	0.183698419
supt16h	0.133752446	-0.264926956
supt20	-1.090567384	0.006901673
supt3h	0.038022489	0.162599467
supt4h1	-0.625232422	0.190554381
surf4	-0.82854166	0.396209149
supt5h(2of2)	0.161600744	-0.163315726
supt6h	0.958163911	-0.104212182
supt7l	-0.84815058	0.138933862
supv3l1	-0.493690906	0.383543361
surf1	-0.394015418	0.232701296
surf2	2.023380729	0.273199543
surf6	0.834125978	0.33607509
suv39h1	-2.759834268	0.428838672
susd2(1of3)	-2.148042528	-0.381252577
susd5	-0.744485106	0.090824146
susd6(1of3)	0.71395256	0.013163344
susd6(2of3)	1.541663744	0.313233785
suv420h1	0.586852166	-0.374652252
svep1(1of3)	-1.57580903	-0.459862533
suv420h2	-0.89740598	-0.118969684
suz12(1of2)	-2.099274862	-0.056312893
suz12(2of2)	0.239715524	-0.050891372
sv2a(1of2)	1.583476297	-0.415879485
sv2a(2of2)	-1.58684546	-0.066903059
sv2b(1of3)	1.244177617	-0.131337761
sv2b(2of3)	3.161567794	0.095857151
sv2c(2of2)	1.444964663	0.026078707
svbp	-0.530161221	0.352089383
svil(1of4)	0.28605634	-0.448606111
svep1(2of3)	-0.679063542	NA
svep1(3of3)	-0.093850513	0.094294169
svil(2of4)	-0.949573626	-0.802941252
svopl	-2.218707761	-0.584524066
svil(3of4)	0.359232876	-0.18181378
svil(4of4)	0.329707871	-0.282003922
svip	2.225009142	0.018107408
svop(2of2)	1.056767022	0.218037416
swt1(3of3)	0.031126301	-0.396203432
swap70(1of3)	-3.233080019	-0.240966742
swap70(2of3)	1.331913157	-0.14932077
swap70(3of3)	1.324516485	-0.106439075
swi5	-1.668925353	0.149255116
swsap1	-1.415835569	-0.062291758
swt1(1of3)	-1.800057299	NA
syf2	0.500481615	0.29721823
syap1	1.354532783	0.270468863
syce1	1.885506689	-0.394799865
syce3	-0.279892331	-0.095780953
sycp3	2.005455802	-0.238479772
syde2(1of2)	0.130671416	-0.30477716
syde2(2of2)	0.203366555	0.178432457
syncrip(1of2)	-1.740894978	0.439785333
sympk	-1.110153282	0.051114874
syn3	-0.195161432	-0.220856023
sync(2of2)	-0.138165599	0.116724773
syndig1(1of4)	0.462525501	0.566349195
syncrip(2of2)	-0.649468907	0.049246684
syne2(5of7)	-0.388080166	0.535237837
syndig1(4of4)	0.015190606	-0.320728147
syne1(1of2)	0.542180225	-0.263697773
syne1(2of2)	-0.005911971	-0.074406625
syne2(1of7)	2.855511497	NA
syne2(2of7)	1.307462047	-0.115791316
syne2(3of7)	-0.141525632	-0.365718582
syne2(4of7)	-0.510020875	-0.102851656
syne3(1of2)	1.142950904	-0.318064407
syne2(6of7)	-0.663716122	-0.398390458
syne2(7of7)	0.769687745	-0.009361994
syngr2(1of2)	0.365390203	0.700803021
syne3(2of2)	1.033776721	0.126971201
syngap1(2of3)	-0.959849281	-0.422243956
syngr1(1of2)	1.771201302	0.11128745
syngr1(2of2)	-0.474252598	0.011528665
synpr(2of3)	-0.497131998	0.871749624
syngr2(2of2)	2.373215675	-0.015675781
synj1	-0.107985876	-0.016926208
synj2bp	1.03426402	0.103865458
synm	1.820157756	-0.227776254
synpo2(1of2)	1.119391546	-0.287949586
synpo2(2of2)	-0.08536714	-0.215412002
synpo2l(1of2)	0.364604823	-0.251073358
synpo2l(2of2)	-0.149264485	-0.060136831
sys1	0.714213814	0.900681206
synrg	1.253837961	-0.033378651
syp(1of2)	3.110541093	-0.50340855
sypl1	-2.166052553	0.354522076
szrd1(1of2)	0.193613612	0.377169637
syt1(1of6)	-2.275265771	-0.903499732
syt1(2of6)	0.008455737	-0.254333857
syt1(3of6)	2.987578548	-0.419558331
syt1(6of6)	1.279360783	-0.146650086
syt11	0.673485948	-0.234829498
syt12	1.49812502	0.027793623
syt14(1of2)	-3.256832758	-0.669358974
syt15	0.424728635	0.08160366
syt16	-0.834506048	-0.213519927
syt3	-0.250110985	-0.234681685
syt4(1of2)	0.091610814	-0.292229561
sytl1	-1.11506642	0.087111735
sytl2(1of2)	-0.599484704	-0.445404077
sytl3	0.189565301	0.545095307
sytl4	0.249625808	0.058479249
sytl5	0.261330653	-0.349082606
syvn1	-0.371738264	0.285979604
tacc1(1of2)	-0.623826972	-0.696577661
szrd1(2of2)	-0.731856026	0.273662709
szt2	0.196646193	-0.217675414
t(2of2)	-2.524443423	0.462436913
taar1(1of6)	0.444123514	-0.345578089
tab1	-0.211492872	0.041246588
tab2	0.639525694	0.156490031
tab3	0.999841074	0.159710251
tac1(2of2)	0.890973858	-0.524991895
tacstd2	-0.75759845	0.66664567
tacc1(2of2)	0.051308696	0.105547298
tacc2	-0.091261182	-0.132698356
tacc3	-4.832063018	0.238610694
taco1	1.269289326	0.142230362
tacr1(2of3)	-0.170119958	-0.354732694
tada2b	0.429229255	-0.435221411
tada1	0.539777147	0.264370405
tada2a	-0.165860514	0.115975777
tada3	-0.072137216	0.331199752
taf11	-0.511140332	0.321733698
taf1	0.424262845	-0.210229837
taf10(1of2)	0.871099385	0.208261158
taf10(2of2)	-0.695518667	0.177177578
taf12	-0.312672938	0.4001565
taf2	-0.47869881	-0.418591144
taf13	-0.767408183	0.192835301
taf15	-2.015716996	-0.116855718
taf1a	-0.388886838	-0.022554342
taf1b	-0.518557507	0.067772163
taf1c	0.34697952	-0.147882012
taf5l	-0.845834725	0.449399368
taf3	1.160917622	0.033826359
taf4a(1of5)	-0.625190527	-0.021793885
taf4a(2of5)	0.664271902	0.125988768
taf4a(3of5)	0.565348077	-0.16940697
taf4a(4of5)	-0.190487515	-0.313416839
taf5	-0.062536972	0.082999606
taf6	-0.803735042	0.409476891
taf6l	-1.479916159	1.288360812
taf9	0.33883867	0.284875762
taf7	-0.490164032	-0.139742811
taf8	-0.007942625	0.235582297
tanc2(3of3)	0.186974168	-0.545013946
tagap	0.399933143	0.015624727
tagln	1.932643697	-0.102053933
tagln3	1.912739942	0.035202076
tal1(1of2)	-2.714187138	0.069498214
tal1(2of2)	-1.239316654	0.264222517
tal2	-0.879761542	0.33511224
taldo1	0.820157876	0.242065068
tamm41	-1.144730747	-0.206891953
tanc1(1of2)	-0.754449804	-0.03671155
tanc2(1of3)	0.107828198	-0.064177428
tanc2(2of3)	0.298150395	-0.271176277
tango2	0.495969951	0.391512378
taok3(1of2)	1.796304752	-1.061503385
tango6	1.279198821	-0.063051696
tank(2of2)	-1.098797236	0.05445529
taok1(1of3)	-0.354546818	-0.333126841
taok1(2of3)	-0.289827117	0.553584407
taok1(3of3)	0.955859309	-0.159971686
taok2	-0.105646539	-0.006676893
tardbp(1of2)	-1.15474604	0.370911046
taok3(2of2)	-0.20802892	-0.422948202
tap1	-1.691963992	-0.212038552
tap2(2of2)	-2.566064609	-0.568230057
tapbp	-2.871047646	NA
tapt1(1of2)	0.06745102	-0.099064997
tapt1(2of2)	1.449367791	-0.241460129
tarbp2	-1.188486325	0.38664723
tatdn3	-0.050648351	0.321121054
tardbp(2of2)	0.160751345	0.258792978
tars(1of3)	-1.747674064	0.271673742
tars(2of3)	0.541536514	-0.319907836
tars(3of3)	0.550269871	-0.084953133
tasp1	-0.638304681	-0.240396796
tat	4.150483636	-0.101491459
tatdn1	-0.303403497	-0.25696609
tax1bp1(3of4)	1.257576801	-0.567373529
tax1bp1(1of4)	2.673215837	0.126991087
tax1bp1(2of4)	1.756119081	0.165106263
tax1bp3	-0.536230741	0.537820809
tax1bp1(4of4)	1.357841703	0.069967543
taz	-0.734736263	-0.458230811
tbc1d13	-0.17892993	0.364235387
tbc1d1	-0.745078341	-0.213665753
tbc1d10a(1of3)	0.080618333	-0.017170671
tbc1d10a(2of3)	-0.814215147	-0.4152861
tbc1d10a(3of3)	-0.281368047	-0.246681336
tbc1d10b	-1.038834288	-0.145286234
tbc1d10c	0.162458661	-0.626206427
tbc1d12	-1.118868003	-0.504841949
tbc1d14(2of3)	0.449286633	0.547689166
tbc1d14(1of3)	-0.195482517	-0.232432366
tbc1d16	0.650105005	-0.546191127
tbc1d15(1of2)	-1.504372663	0.750848317
tbc1d15(2of2)	0.762029691	0.194869008
tbc1d2	-0.44726392	-0.433190055
tbc1d17	0.087876185	0.235418804
tbc1d19	1.353946868	-0.129337412
tbc1d22b	-0.403138344	-0.476636948
tbc1d20(1of2)	-0.409561605	-0.131683506
tbc1d20(2of2)	-0.185647452	0.33424645
tbc1d22a	-0.234777645	-0.116723065
tbc1d32	0.473869363	-0.426284047
tbc1d23	-0.442460406	-0.341801904
tbc1d24	-0.181783843	0.258650011
tbc1d25	-0.385693881	-0.383790715
tbc1d2b	0.529183096	0.044179196
tbc1d30	-0.411031653	-0.351731249
tbc1d31	-0.087615832	-0.128301704
tbc1d9	0.083147423	-0.686704359
tbc1d4	0.254251048	-0.217080661
tbc1d5	1.867180913	0.172576119
tbc1d7	0.226840544	-0.086590688
tbc1d8	0.345577112	0.107974816
tbc1d8b	-0.651461121	-0.46135642
tbca	-1.186895289	0.417157054
tbc1d9b	0.521681024	-0.095253618
tbcb	1.46478971	0.43745475
tbcc	0.058074158	0.385576168
tbce	-1.355041743	-0.516754334
tbccd1	0.979864962	-0.274729321
tbcd	-0.65865003	-0.292214728
tbkbp1(2of2)	1.164825047	-0.637981594
tbcel(1of2)	1.358723923	0.047741495
tbcel(2of2)	-4.687311674	0.311547417
tbck	4.369371844	0.052657498
tbk1	-0.226121564	0.06640699
tbkbp1(1of2)	1.698262141	-0.030655248
tbpl1	-1.045987715	-0.490363694
tbl1x	-0.614309656	-0.088866195
tbl1xr1	0.216797064	0.055668608
tbl2	-1.03423828	0.215524306
tbl3	-0.844325224	0.131359169
tbp(2of2)	1.461279437	0.209397807
tbxas1(2of3)	-0.241881924	-0.503109521
tbr1(2of2)	2.322206223	0.25314472
tbrg1	0.570138128	0.109257206
tbrg4	-0.464290312	-0.024428425
tbx1(2of2)	-1.225836669	0.213979562
tbx15	-1.869326877	-0.205609549
tbx18	-0.447612305	0.278463773
tbx19	0.645026226	-0.237755343
tbx2(2of2)	-0.662676632	-0.188231255
tbx20	-0.859297443	-0.645070287
tbx22	-0.676443276	-0.404641491
tbx3	-0.407498057	0.011148792
tbx4	0.684536927	-0.250576127
tbx5(1of2)	-0.354923195	-0.085655379
tbx5(2of2)	-0.267657317	-0.148411584
tbx6(2of3)	-1.185519819	0.225393741
tbx6(3of3)	-3.244038045	NA
tbxa2r	-0.304383167	-0.217928215
tceanc	-0.968699631	-0.543689803
tbxas1(3of3)	1.564334168	-0.10670263
tc2n	-0.736779298	0.503119383
tcaf2(1of2)	-0.04861315	-0.296983577
tcaim	-0.617214935	-0.06585092
tcap(2of2)	3.595368647	0.068587761
tcea1	-0.38864901	0.137600384
tcea2	1.543261927	0.185861554
tcea3	1.42917214	0.311878792
tceb1	-0.412503988	0.364260577
tceanc2	0.206942108	0.265899932
tceb2(1of2)	-0.083661486	0.557781214
tcf7l1(2of4)	0.674585606	0.516342704
tceb2(2of2)	-0.452545225	0.216650029
tceb3(2of2)	0.157831014	-0.342513704
tcerg1l(1of2)	-0.979286487	-0.147526085
tcf12(1of2)	-0.628311101	-0.244480951
tcf12(2of2)	0.224869586	0.004514299
tcf15(2of2)	0.413671647	-0.14953071
tcf19	-6.602070486	0.19526032
tcf20(1of3)	0.639168641	-0.251045469
tcf20(2of3)	-1.666342179	-0.26260688
tcf20(3of3)	1.455157874	0.221648467
tcf21	-1.417807213	0.021154087
tcf25	-0.322699062	-0.161529552
tcf3(1of2)	-0.942861275	-0.045665153
tcf3(2of2)	-0.708718874	0.237731908
tcf4	0.322790146	0.156062997
tcf7(1of4)	0.126530271	-0.244278793
tcf7(3of4)	0.409838507	-0.339604713
tcf7(4of4)	-1.353278031	-0.154958961
tcf7l1(1of4)	-0.915194631	-0.097022419
tcp11l2	0.616101119	0.448809116
tcf7l2	-0.644467901	-0.104805142
tcfl5	0.501797373	-0.00021099
tchp	-2.492469473	-0.055729241
tcn2	2.255960329	0.212689304
tcp1	3.358828827	0.084324493
tcp11l1	0.157723737	0.108537291
tdh(2of3)	0.797685245	0.861157958
tcta	2.2656351	0.13884304
tctex1d1	-0.381242808	0.154577617
tctex1d2	-0.609258626	0.26647165
tctn1	-1.419834687	0.038880149
tctn2	-0.114699059	0.248127489
tctn3	0.614950899	0.404937158
tdg(1of2)	-1.556877002	0.096338171
tdg(2of2)	-2.775710648	0.225957659
tdgf1	-2.057578811	-0.053942094
tdp2(1of2)	-2.25736281	1.101477586
tdh(3of3)	0.39183644	0.315363008
tdp1	1.307895572	-0.001770774
tdrd3	-0.239100239	0.34940279
tdrd1(2of2)	0.147636069	0.10355726
tdrd15	-0.398896242	-0.488626314
tec(2of2)	2.319951113	-0.485707347
tdrd6(1of2)	-1.315574602	-0.007406944
tdrd7(1of2)	-4.671660142	-0.422258563
tdrkh	-1.089381892	0.472554935
tdrp	0.443594857	0.23586321
tead1(1of3)	0.542739237	0.092180738
tead1(2of3)	0.064488944	-0.008308162
tead1(3of3)	-0.122735349	-0.167848492
tead3	0.445769032	0.492423058
tead4	1.014905654	0.154633432
tec(1of2)	0.666816847	0.640310804
tecpr1(2of2)	-0.366434291	-0.550262065
tecpr1(1of2)	-2.254763322	-0.183903489
tecr(2of2)	-0.723622884	0.546537268
tecpr2(1of4)	1.320612466	-0.183178373
tecpr2(2of4)	-1.18207467	0.824989107
tecpr2(3of4)	-2.465443122	0.650252787
tecpr2(4of4)	-0.027241214	0.283155816
tecr(1of2)	1.809528526	0.221031798
tefm	-0.78047413	0.393966669
tecta(1of5)	3.342828813	-0.119922695
tecta(4of5)	-4.570375381	-0.177546751
tecta(5of5)	0.483410198	-0.473344882
tef	1.532439631	0.151793149
tekt2(1of2)	0.57022042	-0.694309562
tekt1	-1.050999045	0.004884083
tenm3(2of2)	-1.023986738	-0.366874843
tekt3	-0.736377349	-0.533221991
tekt4	-0.002994569	-0.328296297
telo2	-0.343595485	0.201865767
ten1	-0.898200731	-0.017384961
tenm3(1of2)	-1.497214237	-0.324616065
tenm4	-0.94931052	-0.305203636
tert	-2.808746949	-0.51274067
tep1	1.099501494	-0.174745962
terf1	-1.590571434	-0.044157294
terf2	-0.543118333	0.211990717
terf2ip	-2.287985718	0.339568983
tesk2(3of3)	0.674562333	-0.404356103
tes	-0.375995066	0.069355755
tesc(1of2)	2.59128504	0.219507271
tesc(2of2)	-0.374490333	0.480333717
tesk2(1of3)	2.501401019	-0.041696183
tesk2(2of3)	0.99767405	-0.076944358
tespa1	-2.557563402	-0.744513063
tet3(2of2)	-0.139031641	-0.397616484
tet2	-0.667066083	-0.06644698
tet3(1of2)	0.215918827	-0.04052821
tex2(2of4)	0.5386686	0.368830621
tex10(2of2)	-0.150739951	0.277732049
tex12	-0.891605277	0.157044885
tex2(1of4)	2.007866932	0.417377457
tex261	0.49752698	0.384536541
tex2(3of4)	0.774509746	-0.356848115
tex2(4of4)	-1.511827267	-0.619610975
tfap4(2of2)	0.285266698	0.410765593
tex264	0.287462256	-0.044657003
tex30	-0.290752002	-0.171649541
tex9	-0.419143161	-0.107391621
tfam	-1.037945054	0.223394665
tfap2a	2.375374672	-0.120058269
tfap2c(1of2)	0.019202637	-0.113057321
tfap4(1of2)	0.835703042	0.09329576
tfb2m	2.31070463	0.365186304
tfb1m	-0.359867113	0.168955006
tfcp2	-0.440010865	0.540136468
tfdp1	-1.090273692	0.280757841
tfeb	2.550767728	0.602475862
tfg	0.871722872	0.529929671
tgif2-c20orf24	0.378179663	0.751016427
tfip11	1.296164548	0.095704216
tfpi	-0.640409745	-0.094557915
tfpi2	-2.58141899	0.53326464
tfpt	-0.546830431	0.221965096
tfrc(1of3)	-1.584299102	0.002101032
tfrc(2of3)	-0.367520758	0.338701402
tfrc(3of3)	-1.143327888	-0.152152445
tgds	-0.289008576	0.196191376
tgfa	0.666498563	0.079257232
tgfb1	0.209677412	0.171379545
tgfb1i1	-0.338719316	0.361087562
tgfb2	-1.299676891	-0.307332839
tgfb3(1of2)	-2.291613248	0.280597558
tgfb3(2of2)	-0.2588007	0.110582356
tgfbi	-1.522023283	0.318662957
tgfbr1	-0.515106612	0.037367866
tgfbr2(1of3)	2.199090575	0.237989578
tgfbr2(2of3)	0.613491173	0.267250673
tgfbr2(3of3)	-0.797414207	0.395527659
tgfbr3(2of3)	-0.16820049	-0.171746259
tgfbr3(3of3)	0.508484006	0.096120938
tgfbrap1	-0.420647514	-0.104839885
tgif1	0.777923143	0.161774008
tgif2	0.186565402	0.028217264
tgm2(2of2)	-1.826109641	-0.528256265
tgm1(2of2)	-0.771357613	0.153089915
tgm2(1of2)	-0.452779401	-0.099059675
tgm5(3of3)	0.939401896	-0.588764208
tgm6	1.565511039	-0.505230598
thap11(2of4)	0.542179218	0.635205928
tgoln2	-1.032884698	0.154690586
tgs1	0.234352759	-0.183220201
tha1	-0.986527809	-0.038297077
thada(1of2)	0.699193268	-0.22139721
thada(2of2)	0.124772103	0.123267183
thap1	-0.106683655	0.031799801
thap11(1of4)	-0.314227737	0.15968514
thap11(3of4)	-0.486247531	0.44958023
