chr	start	end	id
chr319	1231822372320698176571	1231822372320698179812	slc4a5(2of2)
chr319	2463644744641396356393	2463644744641396359507	tgm2(2of2)
chr319	4927289489282792715910	4927289489282792717745	f10(3of3)
chr319	9854578978565585433665	9854578978565585435052	hpd(1of2)
chr319	19709157957131170868727	19709157957131170869526	deptor(1of3)
chr319	39418315914262341738263	39418315914262341740112	igflr1
chr319	78836631828524683478385	78836631828524683479612	oscp1(1of2)
chr320	1	2221	ccny(1of2)
chr320	2232	6739	aqr
chr320	8981	11186	samd8(2of2)
chr320	20177	20700	hist1h2ah
chr320	40887	42822	slc16a12(1of2)
chr320	83719	85826	mettl25
chr320	169555	171982	pcdhga1
chr320	341547	342724	pqlc1(2of2)
chr320	684281	685116	ptges3(2of2)
chr320	1369407	1374589	c3(3of4)
chr320	2744006	2744700	unc119b(1of2)
chr320	5488716	5494917	ahdc1
chr320	10983643	10984681	rsl1d1
chr320	21968334	21971580	bnip3l(1of2)
chr320	43939924	43941018	utp23
chr320	87880952	87881989	dohh
chr320	175762951	175767510	trpc4(1of2)
chr320	351530471	351532130	shh(1of2)
chr320	703062611	703069112	gltscr1(1of2)
chr320	1406131733	1406133282	xpo4(1of2)
chr320	2812265025	2812267745	aoc3
chr320	5624532780	5624534480	hexim1
chr320	11249067270	11249069639	il18r1
chr320	22498136919	22498138151	polr2d
chr320	44996275080	44996278172	ifih1
chr320	89992553262	89992555826	kcnn2(2of3)
chr320	179985109098	179985115487	tjap1(2of3)
chr320	359970224595	359970226766	st6gal2(1of2)
chr320	719940451371	719940452793	cdc6(2of2)
chr320	1439880904174	1439880908034	rpgrip1l(1of2)
chr320	2879761812218	2879761814732	pparg
chr320	5759523626960	5759523631984	slk
chr320	11519047258954	11519047261064	cnppd1
chr320	23038094520028	23038094524967	satb1(2of2)
chr320	46076189045005	46076189047806	pla2g3(2of3)
chr320	92152378092821	92152378095293	znf235(46of148)
chr320	184304756188124	184304756189408	LOC107376856
chr320	368609512377542	368609512379340	ccdc136(4of4)
chr320	737219024756892	737219024759462	nr1i2
chr320	1474438049516364	1474438049518055	trim68(1of2)
chr320	2948876099034429	2948876099038120	abcb6
chr320	5897752198072559	5897752198076440	gtf3c2
chr320	11795504396149009	11795504396150826	slc2a9(7of7)
chr320	23591008792299845	23591008792301072	gorab
chr320	47182017584600927	47182017584607518	tiam2(1of3)
chr320	94364035169208455	94364035169212083	tmem145
chr320	188728070338420548	188728070338424782	ankle2
chr320	377456140676845340	377456140676847691	slc44a2(3of3)
chr320	754912281353693041	754912281353694930	txnip(1of2)
chr320	1509824562707387981	1509824562707392666	adam10(2of3)
chr320	3019649125414780657	3019649125414781428	LOC107373390
chr320	6039298250829562095	6039298250829562557	LOC107385398
chr320	12078596501659124662	12078596501659126987	rgs7bp(2of2)
chr320	24157193003318251659	24157193003318253877	eno2(2of2)
chr320	48314386006636505546	48314386006636508122	vwa5a(2of2)
chr320	96628772013273013678	96628772013273016891	slc26a6(2of2)
chr320	193257544026546030579	193257544026546032071	LOC107392262
chr320	386515088053092062660	386515088053092064722	cdc42ep5
chr320	773030176106184127392	773030176106184127953	c2orf40
chr320	1546060352212368255355	1546060352212368257504	glb1(1of2)
chr320	3092120704424736512869	3092120704424736521029	akap11(1of3)
chr320	6184241408849473033908	6184241408849473036756	gin1(6of10)
chr320	12368482817698946070674	12368482817698946074984	arhgef6
chr320	24736965635397892145668	24736965635397892147359	ddx49
chr320	49473931270795784293037	49473931270795784295275	adck3(2of3)
chr320	98947862541591568588322	98947862541591568588879	clec17a(1of10)
chr321	1	2477	cdhr5(1of3)
chr321	2488	6219	dpysl2(1of3)
chr321	8717	10138	LOC107387798
chr321	18865	23139	atxn2
chr321	42014	45235	klf8
chr321	87259	88886	zp1(4of5)
chr321	176155	176492	rpl14
chr321	352657	353838	cib3
chr321	706505	712896	usp43(2of2)
chr321	1419411	1421278	gulp1(2of2)
chr321	2840699	2842846	vangl2(2of2)
chr321	5683555	5686735	erf(3of4)
chr321	11370300	11371018	smim13
chr321	22741328	22750575	ncor2
chr321	45491913	45492145	mpzl2(3of3)
chr321	90984068	90985160	gpm6a(2of2)
chr321	181969238	181971901	znf235(96of148)
chr321	363941149	363942237	cldn4(3of19)
chr321	727883396	727884519	adhfe1(2of2)
chr321	1455767925	1455774670	hecw1
chr321	2911542605	2911544188	tuba1c(7of10)
chr321	5823086803	5823096421	ep400(1of2)
chr321	11646183234	11646185248	six3(2of3)
chr321	23292368492	23292370914	csk(1of2)
chr321	46584739416	46584742328	st7(1of2)
chr321	93169481754	93169486179	slc27a2(1of3)
chr321	186338967943	186338969591	lef1(2of2)
chr321	372677937544	372677939336	fam161a
chr321	745355876890	745355877927	c17orf49
chr321	1490711754827	1490711760892	pik3c2b
chr321	2981423515729	2981423521982	lrrc9
chr321	5962847037721	5962847040573	acy3
chr321	11925694078304	11925694087965	nbeal1
chr321	23851388166279	23851388168607	rer1
chr321	47702776334896	47702776337291	mxra8(3of3)
chr321	95405552672197	95405552675813	klc1(1of3)
chr321	190811105348020	190811105352782	actc1(1of5)
chr321	381622210700812	381622210702338	ccdc64b
chr321	763244421403160	763244421404773	prelp
chr321	1526488842807943	1526488842812039	bmp2k(2of2)
chr321	3052977685619992	3052977685626872	mcm3ap
chr321	6105955371246874	6105955371247378	pold4
chr321	12211910742494262	12211910742500895	hlf(4of5)
chr321	24423821484995167	24423821484997805	zfp451
chr321	48847642969992982	48847642969993891	dnajb13
chr321	97695285939986883	97695285939988859	cish(2of2)
chr321	195390571879975752	195390571879978341	cux1
chr321	390781143759954103	390781143759955250	wnt9a
chr321	781562287519909363	781562287519910205	pvrl1(1of3)
chr321	1563124575039819578	1563124575039820390	atg101
chr321	3126249150079639978	3126249150079640680	scoc
chr321	6252498300159280668	6252498300159281872	arv1
chr321	12504996600318562550	12504996600318563486	LOC107373376
chr321	25009993200637126046	25009993200637128084	fam3a
chr321	50019986401274254140	50019986401274255394	fhl4
chr321	100039972802548509544	100039972802548511082	gcdh
chr321	200079945605097020636	200079945605097032799	chd7
chr321	400159891210194053445	400159891210194056134	sox2(1of3)
chr321	800319782420388109589	800319782420388116782	nrxn2(2of4)
chr321	1600639564840776226381	1600639564840776234180	cd163(1of2)
chr321	3201279129681552460571	3201279129681552463254	des(3of4)
chr321	6402558259363104923835	6402558259363104925287	mterf1
chr321	12805116518726209849132	12805116518726209851823	me3(1of2)
chr321	25610233037452419700965	25610233037452419702994	pon2(2of2)
chr321	51220466074904839403969	51220466074904839404808	znf235(88of148)
chr322	1	5181	adamts5
chr322	5192	6822	tnfrsf19
chr322	12024	12525	btaf1(1of2)
chr322	24559	25711	rnf38(1of3)
chr322	50280	53742	slc5a6(1of2)
chr322	104032	107620	bcar1
chr322	211662	214093	men1
chr322	425765	431122	kbtbd11(2of2)
chr322	856897	859708	ascc2
chr322	1716615	1719959	slc37a3
chr322	3436584	3438071	aar2
chr322	6874665	6875799	apip
chr322	13750474	13751633	tspan10
chr322	27502117	27507865	vcpip1
chr322	55009992	55011688	zfp2(2of11)
chr322	110021690	110023428	safb(2of2)
chr322	220045128	220048166	neto2(1of2)
chr322	440093304	440094774	stac3
chr322	880188088	880189482	anp32b
chr322	1760377580	1760380042	znf846(7of13)
chr322	3520757632	3520758253	tnni1(2of5)
chr322	7041515895	7041517586	c1qtnf2
chr322	14083033491	14083036700	mss51(2of2)
chr322	28166070201	28166071420	arrdc3(8of8)
chr322	56332141631	56332142746	e2f5
chr322	112664284387	112664288581	pcdhga2(3of3)
chr322	225328572978	225328577139	il34
chr322	450657150127	450657152512	mok
chr322	901314302649	901314304896	rap2a(2of2)
chr322	1802628607555	1802628609605	gorasp2(2of2)
chr322	3605257217170	3605257218956	sfxn2
chr322	7210514436136	7210514438054	tph1(2of2)
chr322	14421028874200	14421028876621	epha7(1of2)
chr322	28842057750831	28842057755212	zfp821
chr322	57684115506053	57684115508909	csnk1e(1of2)
chr322	115368231014972	115368231020976	flrt1(2of2)
chr322	230736462035958	230736462042655	nup98
chr322	461472924078623	461472924083398	zer1
chr322	922945848162031	922945848164109	ptcd1
chr322	1845891696326150	1845891696328428	LOC107385565
chr322	3691783392654588	3691783392656253	LOC107394946
chr322	7383566785310851	7383566785311495	tsr2
chr322	14767133570622356	14767133570622868	znf71(2of2)
chr322	29534267141245234	29534267141249124	prdm9
chr322	59068534282494368	59068534282498647	kif7
chr322	118137068564993025	118137068564994126	ambp(1of3)
chr322	236274137129987161	236274137129989133	zhx1(1of3)
chr322	472548274259976304	472548274259979744	u2af2(1of3)
chr322	945096548519956058	945096548519957660	pitx1
chr322	1890193097039913728	1890193097039915189	sh3glb2(1of2)
chr322	3780386194079828927	3780386194079832821	ganab
chr322	7560772388159661758	7560772388159664296	slc6a13(3of6)
chr322	15121544776319326064	15121544776319329027	dennd1c
chr322	30243089552638655101	30243089552638655997	cnfn(2of7)
chr322	60486179105277311108	60486179105277313675	cactin
chr322	120972358210554624793	120972358210554627497	dcstamp
chr322	241944716421109252300	241944716421109255599	ncapg
chr322	483889432842218507909	483889432842218510373	znf235(61of148)
chr322	967778865684437018292	967778865684437018713	mrps35(1of2)
chr322	1935557731368874037015	1935557731368874038465	agfg1(1of3)
chr322	3871115462737748075490	3871115462737748079000	kbtbd7
chr322	7742230925475496154500	7742230925475496158883	plcb2
chr322	15484461850950992313393	15484461850950992314797	cbln4
chr322	30968923701901984628200	30968923701901984630198	nrbf2
chr322	61937847403803969258408	61937847403803969259522	LOC107384390
chr323	1	1227	thrap3(3of4)
chr323	1238	5366	evc2
chr323	6614	8707	fndc5(2of2)
chr323	15331	17674	hsd11b2
chr323	33015	35859	ar(1of2)
chr323	68884	70981	gnl3
chr323	139875	140275	rpl24
chr323	280160	281073	spaca4(1of3)
chr323	561243	567294	shroom3(1of2)
chr323	1128547	1130663	pfn2(1of4)
chr323	2259220	2260370	psg5
chr323	4519600	4522262	ccdc30(2of2)
chr323	9041872	9043290	ccr7
chr323	18085172	18086677	aen
chr323	36171859	36173685	pwp1
chr323	72345554	72349305	brat1
chr323	144694869	144696563	inpp5a(2of2)
chr323	289391442	289395456	atp10b
chr323	578786908	578792240	fgd5(1of2)
chr323	1157579158	1157586440	cacna1g
chr323	2315165608	2315171915	pcdh19
chr323	4630337533	4630341193	bcl11b(1of4)
chr323	9260678736	9260681233	galnt18(5of6)
chr323	18521359979	18521365808	prr36
chr323	37042725797	37042726970	aqp9(1of2)
chr323	74085452777	74085453779	mlf1
chr323	148170906566	148170908377	elovl1(2of2)
chr323	296341814953	296341816995	rassf10(1of2)
chr323	592683631958	592683633825	rtn4ip1(1of2)
chr323	1185367265793	1185367268353	tmem175
chr323	2370734534156	2370734536682	zbed4(15of38)
chr323	4741469070848	4741469071925	tmprss5
chr323	9482938142783	9482938144591	stard10(2of3)
chr323	18965876287384	18965876290333	fut9(1of2)
chr323	37931752577727	37931752578528	or1c1(5of5)
chr323	75863505156265	75863505158532	fam222a(1of2)
chr323	151727010314807	151727010316350	rab20
chr323	303454020631167	303454020633595	ap1s2(2of2)
chr323	606908041264772	606908041266369	chodl
chr323	1213816082531151	1213816082534392	fam102b(1of2)
chr323	2427632165065553	2427632165067227	sclt1(2of4)
chr323	4855264330132790	4855264330135130	ssx2ip(3of3)
chr323	9710528660267930	9710528660271289	esrp1(1of2)
chr323	19421057320539229	19421057320541187	hpdl
chr323	38842114641080426	38842114641083435	rac3
chr323	77684229282163871	77684229282166605	kcng3(2of2)
chr323	155368458564330486	155368458564333147	itgb3(2of2)
chr323	310736917128663643	310736917128664386	or2a1
chr323	621473834257328039	621473834257328505	cript
chr323	1242947668514656554	1242947668514659821	rgs6(1of2)
chr323	2485895337029316385	2485895337029317174	LOC107377091
chr323	4971790674058633569	4971790674058638130	hydin(1of3)
chr323	9943581348117271709	9943581348117273098	myadm(4of4)
chr323	19887162696234544817	19887162696234546410	sox14(2of2)
chr323	39774325392469091237	39774325392469093429	pacsin1(2of2)
chr323	79548650784938184676	79548650784938185528	myh11(1of4)
chr323	159097301569876370214	159097301569876373628	pcmtd1
chr323	318194603139752743852	318194603139752745790	or52d1(5of5)
chr323	636389206279505489652	636389206279505491720	artn(1of3)
chr323	1272778412559010981382	1272778412559010982820	urod
chr323	2545556825118021964212	2545556825118021967008	mkx(2of2)
chr323	5091113650236043931230	5091113650236043933375	fam63a
chr323	10182227300472087864615	10182227300472087865449	zp4(1of4)
chr323	20364454600944175730074	20364454600944175732860	casp3(1of2)
chr323	40728909201888351462944	40728909201888351463498	ptdss1(3of4)
chr323	81457818403776702926452	81457818403776702930179	hlcs
chr324	1	1616	thap2(2of2)
chr324	1627	5366	srgap1(2of2)
chr324	7003	8323	pim2(4of4)
chr324	15336	18118	pigm
chr324	33464	36455	thbs4(2of3)
chr324	69929	71578	adprh(1of2)
chr324	141517	143404	kif22
chr324	284931	287431	dpp4
chr324	572372	573920	LOC107395007
chr324	1146302	1146753	arrb2(1of2)
chr324	2293065	2295904	metap2(2of2)
chr324	4588979	4590552	nans(2of2)
chr324	9179541	9187547	kiaa2026
chr324	18367098	18371524	stk10(1of2)
chr324	36738632	36741888	sncaip
chr324	73480530	73483892	pcsk9
chr324	146964432	146968077	kbtbd8
chr324	293932519	293933733	tm2d2
chr324	587866262	587869185	ube2d4(2of2)
chr324	1175735457	1175737943	ncdn
chr324	2351473410	2351474470	aimp1(2of2)
chr324	4702947890	4702948263	LOC107373098
chr324	9405896163	9405899387	noct(2of2)
chr324	18811795560	18811796383	or1m1(1of3)
chr324	37623591953	37623593268	ube2f
chr324	75247185231	75247187492	c14orf80
chr324	150494372733	150494373521	nqo1(1of6)
chr324	300988746264	300988747247	march5(1of2)
chr324	601977493521	601977497037	clcn1(1of2)
chr324	1203954990568	1203954994114	fam124a
chr324	2407909984692	2407909986030	uchl1
chr324	4815819970732	4815819972068	rab34(2of2)
chr324	9631639942810	9631639945843	larp4b(1of3)
chr324	19263279888663	19263279890723	cbfa2t2
chr324	38526559779396	38526559780769	prss27(1of2)
chr324	77053119560175	77053119561712	ctss
chr324	154106239121897	154106239124640	hoxc10
chr324	308212478246547	308212478247137	coq10b(2of3)
chr324	616424956493694	616424956495806	spry2
chr324	1232849912989510	1232849912993716	shisa6(3of3)
chr324	2465699825983236	2465699825985599	rassf2(1of3)
chr324	4931399651968845	4931399651971021	zdhhc13
chr324	9862799303939876	9862799303942084	selp(1of2)
chr324	19725598607881970	19725598607882709	c2cd4c(1of5)
chr324	39451197215764689	39451197215768710	r3hdm1(2of2)
chr324	78902394431533409	78902394431537827	arhgap29(1of2)
chr324	157804788863071246	157804788863072357	grpel1
chr324	315609577726143613	315609577726144897	b3galt2(1of7)
chr324	631219155452288520	631219155452289837	ppid
chr324	1262438310904578367	1262438310904581384	cdh17(1of2)
chr324	2524876621809159761	2524876621809161062	c9orf64
chr324	5049753243618320833	5049753243618323071	erbb4(3of4)
chr324	10099506487236643914	10099506487236650974	foxp4
chr324	20199012974473294898	20199012974473296669	tnfsf10(2of3)
chr324	40398025948946591577	40398025948946599381	drd1(1of2)
chr324	80796051897893190968	80796051897893195088	slc4a10(3of3)
chr324	161592103795786386066	161592103795786388390	pkp2
chr324	323184207591572774466	323184207591572778384	filip1l(1of2)
chr324	646368415183145552860	646368415183145554189	spg21
chr324	1292736830366291107059	1292736830366291107829	phospho2
chr324	2585473660732582214898	2585473660732582216097	kazald1
chr324	5170947321465164431005	5170947321465164432343	nfatc2ip
chr324	10341894642930328863358	10341894642930328867705	chfr
chr324	20683789285860657731073	20683789285860657735508	nid1
chr324	41367578571721315466591	41367578571721315468403	rgs1(1of2)
chr324	82735157143442630935004	82735157143442630936204	ece2(1of2)
chr325	1	1673	b3gnt3(3of3)
chr325	1684	3332	cldn4(8of19)
chr325	5026	6169	atad1(1of2)
chr325	11205	13681	dram1
chr325	24896	29610	cntn4(1of4)
chr325	54516	57994	pdzd2(2of2)
chr325	112520	114185	kdelc2
chr325	226715	230775	grm8(4of4)
chr325	457500	460283	adipor2
chr325	917793	919174	znf235(138of148)
chr325	1836977	1840837	phkb
chr325	3677824	3680097	dnajc21
chr325	7357931	7359791	nptn(2of2)
chr325	14717732	14719879	arfgap2
chr325	29437621	29439320	fbxl12(2of2)
chr325	58876951	58878737	edem2
chr325	117755698	117757203	pstpip1(1of2)
chr325	235512911	235515774	fbxo4(2of2)
chr325	471028695	471030208	twf2(1of2)
chr325	942058913	942061246	slc35f6
chr325	1884120169	1884128353	sptbn4(1of3)
chr325	3768248532	3768250984	lmbrd2(1of2)
chr325	7536499526	7536503989	phf8
chr325	15073003525	15073006554	dtx3(2of2)
chr325	30146010089	30146010940	LOC107380621
chr325	60292021039	60292022691	mag(5of6)
chr325	120584043740	120584044965	fcrlb
chr325	241168088715	241168094401	slc8a1(4of4)
chr325	482336183126	482336185605	eps8l3(1of2)
chr325	964672368741	964672372717	rapgef4(2of2)
chr325	1929344741468	1929344743393	c15orf41
chr325	3858689484871	3858689487425	klhl42
chr325	7717378972306	7717378974709	avl9
chr325	15434757947025	15434757957137	scn8a(1of2)
chr325	30869515904172	30869515904459	atp8b4
chr325	61739031808641	61739031811937	zfp873
chr325	123478063620588	123478063621968	metrnl(3of3)
chr325	246956127242566	246956127243540	clec11a
chr325	493912254486116	493912254487481	trmt13
chr325	987824508973607	987824508975082	dnah11(2of5)
chr325	1975649017948699	1975649017951896	jade3
chr325	3951298035900605	3951298035902047	c18orf32
chr325	7902596071802662	7902596071804866	chrne
chr325	15805192143607538	15805192143608428	mesp2
chr325	31610384287215976	31610384287219446	ctnnbip1
chr325	63220768574435432	63220768574440144	klhl17(2of2)
chr325	126441537148875586	126441537148875764	cebpe(2of2)
chr325	252883074297751360	252883074297752846	pdcd10
chr325	505766148595504216	505766148595509583	pld1(1of2)
chr325	1011532297191013809	1011532297191019020	agap2(2of2)
chr325	2023064594382032839	2023064594382037056	btg1
chr325	4046129188764069905	4046129188764074645	med23
chr325	8092258377528144560	8092258377528145453	spryd4
